type,text
rampo,そこ は 、 長い 地下道 の 行き づまりになっていて 、 その 奥 に ガラス張り の 大 水槽 が すえ て ある 。 水槽 の ま 上 に 、 非常 に 明るい 電 燈 が とりつけ て ある ので 、 正面 の 厚い ガラス 板 を とおし て 、 水 の 中 の 模様 が 、 手 に 取る よう に 眺め られ た 。
rampo,そこ は ソファ や 肘掛 椅子 や 書き も の 机 など を ならべ た 居間 と 、 寝室 と 、 バス ・ ルーム の 三 部屋 つづき に なっ て い た が 、 夫人 は その 居間 に は いる と 、 書き も の 机 の 引出し を あけ て 、 岩瀬 氏 常用 の カルモチン の 小 箱 を 取り出し 、 中 の 錠剤 を 抜き取っ て 、 用意 し て き た 別 の 錠剤 と すりかえ て 、 元通り 引出し に おさめ た 。
rampo,そこ へ 、 岩瀬 氏 も やってき て 、 一座 は 四 人 に なり 、 みんな が 気 を そろえ て 事件 に は ふれ ず 、 さしさわり の ない 世間 話 を はじめ た が 、 自然 の 勢い として 、 岩瀬 氏 は 明智 探偵 、 緑川 夫人 は 早苗 さん 、 男 は 男 、 女 は 女 と 、 会話 が 二つ に わか れ て 行っ た 。
rampo,そこ へ 、 捕物 を すませ た 刑事 たち が 、 ドヤドヤ と はいっ て き た が 、 一 と 眼 この 不思議 な 情景 を 見る と 、 入り口 に 立ちすくん で しまっ た 。 鬼 と いわ れる 刑事 たち に も 感情 は あっ た 。 彼ら は 何 かしら 厳粛 な もの に うた れ て 、 しばらく 物 いう 力 さえ 失っ た の で ある 。
rampo,そこ へ 、 明智 探偵 が 、 岩瀬 氏 の あと を 追って はいっ て き た 。
rampo,そこ へ 、 潤 一 青年 を 先頭 に 、 五 人 の 船員 が 、 長い ロープ を 持っ て 、 音 を たて ぬ よう に 注意 し ながら はいっ て き た 。
rampo,そこ へ やっ と 、 若者 の 待ちかね て い た 人 が 現われ た 。 ダーク ・ エンジェル だ 。
rampo,そこ へ 制服 を 着 た 男 ボーイ が 、 テープ の 山 を ふみ 分け て 、 ウィスキー らしい グラス を 運ん で き た 。 彼 は それ を 受け取る と 、 「 おそい じゃ ねえ か 」 と 叱っ て おい て 、 グッ と 一 と 息 に あおっ て 、 「 もう 一つ 」 と お 代わり を 命じ た 。
rampo,そこ まで 聞く と 、 明智 は ガ チャン と 受話器 を かけ て 、 また 立ちあがっ て 、 どこ か へ 駈け 出し そう に し た が 、 思いなおし て 、 今度 は 土地 の 警察 署 へ 電話 を かけ 、 捜査 主任 を 呼び出し た 。 明智 は 、 岩瀬 家 の 客 と なっ た 最初 の 日 、 先ず この 捜査 主任 と 懇意 を 結ん で おい た ので 、 この 場合 それ が 充分 役立っ た 。
rampo,そこで 、 二 人 の 男 が 残っ て 、 梯子 を 登っ て 、 大 水槽 の 中 から 、 剥製 人形 を 抱き おろし 、 床 の 上 に 長々 と 横たえ た の で ある が 、 その グッタリ と なっ た 人形 を 、 いくら 念入り に しらべ て み て も 、 早苗 さん で ない こと は いう まで も なく 、 恐ろしい 謎 を 解く 手がかり など は 、 どこ に も 発見 でき ない の で あっ た 。
rampo,そこで 、 潤 一 事務 長 は 、 船内 の 捜索 を 命ずる ため に 、 そそくさ と 部屋 を 出 て 行っ た 。
rampo,そこで 、 鍵 を 廻し て 、 蓋 ふた を ひらい て みる と 、 中 に は 、 いくえにも 厚ぼったく ボロ 布 で 包ん だ もの が ギッシリ つまっ て い た 。
rampo,そこで また 、 船内 の 大 捜索 が 行なわ れ た 。 十 名 の 船員 が 手分け を し て 、 懐中 電 燈 を 振り 照らし ながら 、 甲板 、 船室 、 機関 部 は 申す に 及ば ず 、 通風 筒 の 中 から 、 貯炭 室 の 底 まで も しらべ 廻っ た 。 だが 、 それ らしい 人影 は もちろん 、 これぞ という 手がかり さえ も 得 られ なかっ た 。
rampo,そして 、 Ｓ 駅 から 、 また トランク と いっしょ に 自動車 に 乗っ て 、 東京 に 引きかえし 、 こんど は Ｍ ホテル へ 乗りつける の 。 そこで 一 ばん 上等 の 部屋 を えらん で 、 どっか の お 金持ち っていう よう な 顔 を し て 、 威張っ て 泊り込ん で いれ ば いい の よ 。 あたし も 、 あす は ここ を 引き はらっ て 、 Ｍ ホテル で あんた と 落ち合う つもり な ん だ から 。 どう ？ 　 この 計画 は 」
rampo,そして 、 その 中 を 泳ぎ もがく 裸 女 の 姿 … … 前夜 早苗 さん が 幻想 し た 光景 が 、 そっくり そのまま 実現 し た の で あっ た 。
rampo,そして 、 二 人 は まるで 恋人 の よう に 、 ベッド に ならん で 腰かけ て 、 話し はじめ た 。
rampo,そして 、 冗談 が いつのまにか 真剣 らしい もの に なっ て しまっ た 。 ちょうど 、 その 途方 も ない 相談 が 成り立っ た ところ へ 、 それ と も 知ら ぬ 、 当 とう の 早苗 さん が 近づい て 、 にこやか に 声 を かけ た 。
rampo,そして 、 売店 の 女房 に なりすまし た 女 賊 は 、 その 御 亭主 と いっしょ に エレベーター に 乗っ て 、 雑沓 の 地上 に 降り た 。
rampo,そして 、 彼 は スック と 立ちあがる と 、 何 か 非常 に 昂奮 し た 様子 で 、 人々 に 挨拶 も せ ず 、 いきなり 部屋 を 出 て 行っ て しまっ た 。
rampo,そして 、 彼女ら が 、 廻廊 の 角 を 曲がる と 、 そこ に は 、 これ まで と は 全く 違っ た 、 不思議 な 光景 が ひらけ て い た 。
rampo,そして 、 結局 、 その えたい の 知れ ぬ 無頼漢 ぶら いかん は 、 土地 の 警察 の 留置 場 に ぶちこま れ た の だ が 、 二 人 の 警官 が 、 曲者 の 両手 を つかん で 、 ぶら下げる よう に し て つれ去る と 、 あと に は 、 彼 の 吐い た もの の ため に 、 無残 に よごれ た 長椅子 と 、 耐えがたい 臭気 と が 残っ た 。
rampo,そして 「 喜び の 親子 」 と 題する 大きな 写真 版 が かかげ られ 、 岩瀬 氏 と 早苗 さん と が 、 応接 室 の 椅子 に も たれ て 、 ニコニコ 笑っ て いる 顔 が 、 明瞭 に 印刷 さ れ て い た 。
rampo,そして この 異様 な 一 対 は 、 みにくい 赤 ネクタイ の 若者 と 、 目ざめる ばかり 美しい 黒 天使 と は 、 肩 を 並べ て 建物 を 出 た 。
rampo,そして また 、 彼女 は うやうやしく 一礼 を する の で あっ た 。
rampo,その かわり に は 、 用意 周到 に も 、 万々一 の こと が あっ て は と 、 かつて 店 の 盗難 事件 を 依頼 し て その 手並み の ほど を 知っ て いる 、 私立 探偵 の 明智 小五郎 に 、 令嬢 の 保護 を たのむ こと に し た 。 探偵 は あまり 乗り気 で も なかっ た けれど 、 岩瀬 氏 の たっての 頼み を いなみ かね て 、 彼ら の 滞在 中 、 隣室 に 泊り こん で 、 この 奇妙 な 盗難 予防 の 任務 に つく こと に なっ た 。
rampo,その 中 に 、 一つ だけ 模様 の 違う 長椅子 が 、 居候 い そうろう といった 恰好 で 、 部屋 の 調和 を 破っ て 、 一方 の 隅 に すえ て ある 。
rampo,その 明智 小五郎 は 、 細長い からだ を 黒 の 背広 に 包ん で 、 同じ 広間 の 別 の 一隅 の ソファ に 腰かけ 、 やっぱり 黒 ずくめ の 洋装 の 一 人 の 美しい 婦人 と 、 何 か 低 声 に 語り合っ て い た 。
rampo,その 時分 に は もう 、 合鍵 が 間に合っ て 、 明智 たち は 階下 へ 降り て い た が 、 まさか 表玄関 から 逃げ出し も し まい と 、 その 方 は 支配人 に まかせ 、 手分け し て 幾つ か の 裏口 の 見張り を し て い た の だ が 、 「 黒 トカゲ 」 は 早く も それ と 察し た の か 、 大胆 不敵 に も 、 胸 を 張り 、 ステッキ を 振り ながら 、 靴音 も 高く 表玄関 を 通っ て そ と に 出 た 。
rampo,その 晩 、 ホテル の 広々 と し た 談話 室 は 、 夕食 後 の ひととき を 煙草 や 雑談 に すごす 人 たち で にぎわっ て い た 。 部屋 の 一隅 に そなえつけ た ラジオ が 夜 の ニュース を つぶやい て い た 。 クッション に 深々 と もたれ て 、 顔 の 前 に 夕刊 を 大きく ひろげ て いる 紳士 が 、 あちら に も こちら に も 見え た 。 円卓 を かこん だ 外国 人 の 一団 の 中 から は 、 アメリカ 人 らしい 婦人 の 声 が かん高く 聞こえ て い た 。
rampo,その 翌 未明 、 大阪 の 川口 を 出帆 しゅっぱん し た 二 百 トン に も 足ら ぬ 小 汽船 が あっ た 。 しあわせ と 風波 の ない 航海 日和 びより 、 畳 の よう な 海原 を 、 その 船 は 見かけ に よら ぬ 快 速力 で 、 午後 に は 紀伊 半島 の 南端 に 達し た が 、 どこ へ 寄港 する で も なく 、 伊勢湾 など は 見向き も し ない で 、 まっしぐら に 、 太平洋 の ただ なか を 、 遠州灘 めがけ て 進ん で 行っ た 。 ちっぽけ な 船 の くせ に 、 大胆 に も 、 遠洋 航路 の 大 汽船 と 同じ コース を 通っ て いる の だ 。
rampo,その 翌日 、 岩瀬 氏 父子 は 、 予定 を 変更 し て 、 大 いそぎ で 大阪 の 自宅 に 帰っ た 。 途中 が 非常 に 不安 だっ た けれど 、 ホテル 住まい を つづける より は 、 早く 自宅 に 帰っ て 、 一家 眷族 けん ぞ く の 中 に 落ちつき たかっ た から だ 。
rampo,その 翌日 、 約束 の 午後 五 時 少し 前 、 岩瀬 庄兵衛 氏 は 、 文字通り 敵 の 条件 を 守っ て 、 明智 以外 の なにびと に も 告げ ず 、 ただ 一 人 、 Ｔ 公園 の 入口 、 天空 高く そびえる 鉄塔 の 下 に たどりつい た 。
rampo,その 翌日 の 夕ぐれ 、 汽船 は 東京 湾 に は いっ て 、 Ｔ という 埋立 地 の 海岸 近く に 錨 いかり を おろし た 。 闇 の 深く なる の を 待っ て ボート が おろさ れ 、 数 人 の 人々 が それ に のっ て 、 人 眼 の ない 埋立 地 の 一角 に 漕ぎつけ た 。
rampo,その 舞台裏 の よう に 荒涼 と し た 部屋 の 、 片隅 の 椅子 いす に 、 一 かたまり の ボロ 屑 くず みたい に 、 あ われ に 取り残さ れ て いる 若者 が あっ た 。 肩 の 張っ た 派手 な 縞 しま の サック ・ コート に 赤い ネクタイ 、 どこ やら きざ な 風体 の 、 拳闘 選手 の よう に 鼻 の ひしゃげ た 、 筋骨 たくましい 、 一 くせ あり げ な 男 だ 。 それ が 、 風采 に 似合わ ず 、 クシュン と し おれ かえって うなだれ て いる もの だ から 、 つい ボロ 屑 に も 見え た の だ が 。
rampo,その 船員 風 の 男 は 「 黒 トカゲ 」 の 部下 の うち 、 沖 の 汽船 の 中 に 寝泊り を し て いる 一 人 で あっ た が 、 彼 は 地下道 の 奥 に ある 首領 「 黒 トカゲ 」 の 私室 の 前 に 近づく と 、 やっぱり 暗号 めい た 叩き 方 で 、 そこ の ドア を ノック し た 。
rampo,そもそも 何 を 恐れ て 、 これ ほど の 用心 を し なけれ ば なら なかっ た の か 。 ほか で は ない 、 女 アルセーヌ・リュパン と まで いわ れる 、 女 賊 「 黒 トカゲ 」 の 襲来 が 予知 さ れ て い た から だ 。 岩瀬 氏 の 最愛 の お嬢さん の 身辺 に 、 世にも 恐ろしい 危険 が せまっ て い た から だ 。
